1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
1.5, 41.933013916015625
0.5, 115.31575012207031
0.5, 119.50907897949219
0.5, 119.50907897949219
0.5, 119.50907897949219
0.5, 119.50907897949219
0.5, 117.41241455078125
0.5, 119.50907897949219
0.5, 119.50907897949219
0.5, 119.50907897949219
0.5, 119.50907897949219
0.5, 121.605712890625
0.5, 119.50907897949219
0.5, 119.50907897949219
0.5, 117.41241455078125
0.5, 119.50907897949219
0.5, 121.605712890625
0.5, 119.50907897949219
0.5, 119.50907897949219
0.5, 119.50907897949219
0.5, 119.50907897949219
1, 60.8028564453125
1, 60.8028564453125
1, 58.706207275390625
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
1, 58.706207275390625
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
1, 60.8028564453125
2, 27.2564697265625
2, 31.44976806640625
2, 31.44976806640625
2, 27.2564697265625
2, 31.44976806640625
2, 27.2564697265625
2, 31.44976806640625
2, 31.44976806640625
2, 31.44976806640625
2, 31.44976806640625
2, 31.44976806640625
2, 27.2564697265625
2, 31.44976806640625
2, 31.44976806640625
2, 27.2564697265625
2, 27.2564697265625
2, 27.2564697265625
2, 27.2564697265625
2, 31.44976806640625
2, 27.2564697265625
2, 31.44976806640625
2, 31.44976806640625
2.5, 23.063140869140625
2.5, 20.96649169921875
2.5, 20.96649169921875
2.5, 20.96649169921875
2.5, 23.063140869140625
2.5, 20.96649169921875
2.5, 23.063140869140625
2.5, 20.96649169921875
2.5, 20.96649169921875
2.5, 23.063140869140625
2.5, 20.96649169921875
2.5, 20.96649169921875
2.5, 23.063140869140625
2.5, 20.96649169921875
2.5, 20.96649169921875
2.5, 23.063140869140625
3, 18.869842529296875
3, 16.773193359375
3, 18.869842529296875
3, 18.869842529296875
3, 16.773193359375
3, 16.773193359375
3, 16.773193359375
3, 18.869842529296875
3, 18.869842529296875
3, 16.773193359375
3, 16.773193359375
3, 16.773193359375
3, 18.869842529296875
3, 16.773193359375
3, 16.773193359375
3, 16.773193359375
3, 18.869842529296875
3, 16.773193359375
3, 16.773193359375
3, 16.773193359375
3, 16.773193359375
3, 18.869842529296875
3, 16.773193359375
3, 16.773193359375
