1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
1.5, 23.063140869140625
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 64.99615478515625
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
0.5, 67.09280395507812
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
1, 35.64306640625
2, 16.773193359375
2, 16.773193359375
2, 18.869842529296875
2, 16.773193359375
2, 16.773193359375
2, 16.773193359375
2, 16.773193359375
2, 16.773193359375
2, 16.773193359375
2, 16.773193359375
2, 18.869842529296875
2, 16.773193359375
2, 16.773193359375
2, 16.773193359375
2, 16.773193359375
2, 16.773193359375
2, 16.773193359375
2, 16.773193359375
2, 18.869842529296875
2, 16.773193359375
2, 16.773193359375
2.5, 12.57989501953125
2.5, 14.676544189453125
2.5, 14.676544189453125
2.5, 12.57989501953125
2.5, 14.676544189453125
2.5, 12.57989501953125
2.5, 14.676544189453125
2.5, 14.676544189453125
2.5, 12.57989501953125
2.5, 14.676544189453125
2.5, 14.676544189453125
2.5, 12.57989501953125
2.5, 14.676544189453125
2.5, 12.57989501953125
2.5, 12.57989501953125
2.5, 14.676544189453125
3, 12.57989501953125
3, 12.57989501953125
3, 10.483245849609375
3, 10.483245849609375
3, 12.57989501953125
3, 10.483245849609375
3, 12.57989501953125
3, 10.483245849609375
3, 10.483245849609375
3, 10.483245849609375
3, 10.483245849609375
3, 12.57989501953125
3, 10.483245849609375
3, 12.57989501953125
3, 10.483245849609375
3, 10.483245849609375
